CustomerID,SignupDate,Age,Gender,MonthlySpend,TenureMonths,PaymentMethod,ContractType,SupportCalls,LoginsPerMonth,Churn
1808,2021-06-26,67,Female,24.14,20,Bank Transfer,Two-year,3,14,No
1809,2022-04-18,46,Female,138.54,20,PayPal,Annual,5,45,No
1810,2022-02-14,80,Male,49.64,12,Bank Transfer,Two-year,10,38,No
1811,2021-03-10,43,Female,96.31,36,Debit Card,Two-year,3,14,No
1812,2021-06-09,43,Female,36.96,6,PayPal,Annual,5,14,No
1813,2022-08-26,34,Female,64.92,30,Credit Card,Month-to-month,4,42,No
1814,2020-09-09,65,Female,66.53,7,PayPal,Month-to-month,10,24,Yes
1815,2021-03-20,49,Male,141.74,18,Bank Transfer,Month-to-month,8,26,No
1816,2021-08-14,24,Female,58.2,6,Bank Transfer,Two-year,0,14,No
1817,2021-06-16,42,Male,139.68,22,Credit Card,Two-year,10,29,No
1818,2022-02-23,72,Male,100.66,9,Bank Transfer,Annual,3,23,Yes
1819,2021-12-01,38,Male,133.38,18,Bank Transfer,Two-year,5,18,No
1820,2022-01-29,35,Male,125.89,10,Credit Card,Month-to-month,6,31,No
1821,2021-04-16,29,Male,82.91,6,PayPal,Two-year,4,47,Yes
1822,2021-08-20,18,Male,138.76,24,PayPal,Annual,8,49,No
1823,2022-10-26,66,Female,51.67,8,Credit Card,Two-year,7,32,No
1824,2022-02-12,54,Female,113.37,32,Bank Transfer,Two-year,4,13,No
1825,2020-04-14,25,Male,77.78,8,Credit Card,Two-year,7,14,No
1826,2022-10-13,68,Male,59.1,33,Credit Card,Two-year,8,40,No
1827,2021-02-09,72,Female,74.45,10,PayPal,Annual,5,25,Yes
1828,2020-08-15,55,Male,68.59,28,Bank Transfer,Annual,3,2,No
1829,2021-10-26,65,Male,122.61,35,Bank Transfer,Month-to-month,5,50,No
1830,2020-10-03,72,Male,118.0,1,Bank Transfer,Two-year,10,32,No
1831,2021-06-17,29,Female,49.89,15,Credit Card,Two-year,3,16,No
1832,2020-08-06,60,Male,98.29,35,Debit Card,Annual,7,10,No
1833,2020-05-15,45,Male,56.0,7,Bank Transfer,Two-year,4,25,No
1834,2022-04-18,83,Female,77.37,22,Bank Transfer,Annual,1,18,Yes
1835,2022-03-18,60,Female,131.06,33,PayPal,Month-to-month,1,11,No
1836,2022-12-27,77,Female,130.39,2,Credit Card,Month-to-month,7,19,No
1837,2022-07-20,51,Female,120.15,27,PayPal,Month-to-month,7,14,No
1838,2020-03-06,36,Male,114.41,26,Debit Card,Annual,5,32,Yes
1839,2020-08-16,22,Female,40.6,6,Bank Transfer,Annual,10,15,No
1840,2022-03-25,82,Male,33.31,4,Credit Card,Two-year,8,30,No
1841,2020-02-17,30,Male,125.23,31,Bank Transfer,Month-to-month,0,15,No
1842,2022-10-22,84,Female,50.44,5,Credit Card,Annual,4,50,No
1843,2021-11-06,76,Female,37.28,26,Credit Card,Month-to-month,9,38,No
1844,2021-08-29,18,Female,84.73,28,Debit Card,Month-to-month,8,2,No
1845,2021-05-22,65,Male,109.97,11,Credit Card,Month-to-month,1,27,No
1846,2022-10-07,30,Female,82.94,35,PayPal,Month-to-month,8,41,No
1847,2022-08-31,61,Female,147.97,33,Bank Transfer,Annual,4,47,No
1848,2022-07-16,40,Female,58.95,6,Debit Card,Annual,7,24,No
1849,2020-01-23,30,Male,147.62,35,PayPal,Month-to-month,1,38,No
1850,2022-09-12,66,Female,147.62,32,Bank Transfer,Month-to-month,8,46,No
1851,2020-03-21,71,Female,57.16,6,Credit Card,Two-year,9,47,No
1852,2022-04-05,57,Male,118.56,4,Bank Transfer,Month-to-month,5,20,No
1853,2020-07-29,47,Female,66.76,31,Debit Card,Month-to-month,7,33,No
1854,2021-01-10,54,Male,46.78,3,PayPal,Annual,10,18,No
1855,2021-06-19,53,Male,94.2,26,Credit Card,Two-year,6,25,No
1856,2020-10-26,80,Female,83.64,28,PayPal,Month-to-month,2,35,No
1857,2021-02-14,44,Female,71.11,9,Credit Card,Month-to-month,7,34,No
1858,2020-02-26,22,Female,103.21,34,Credit Card,Annual,0,28,No
1859,2020-06-14,61,Female,68.57,19,Debit Card,Month-to-month,9,2,Yes
1860,2022-03-27,22,Male,60.39,27,Credit Card,Annual,5,14,No
1861,2021-03-14,61,Female,87.06,10,Credit Card,Month-to-month,5,21,No
1862,2020-11-15,69,Female,20.29,34,PayPal,Month-to-month,10,23,No
1863,2020-01-01,20,Female,71.04,32,Debit Card,Annual,5,50,No
1864,2020-01-30,62,Male,85.01,25,Credit Card,Month-to-month,6,36,No
1865,2021-11-11,66,Female,27.98,5,Debit Card,Two-year,2,47,No
1866,2022-04-29,20,Male,104.42,16,PayPal,Month-to-month,8,39,No
1867,2020-01-20,57,Male,135.76,22,Credit Card,Month-to-month,1,37,Yes
1868,2020-05-02,48,Male,141.01,23,Bank Transfer,Annual,9,39,No
1869,2021-02-16,28,Female,145.75,20,Bank Transfer,Annual,10,43,No
1870,2021-08-03,25,Female,24.27,8,Bank Transfer,Two-year,7,14,Yes
1871,2022-10-11,45,Male,143.4,19,Bank Transfer,Two-year,3,12,No
1872,2020-07-28,68,Female,68.16,29,Debit Card,Month-to-month,5,32,No
1873,2022-09-10,62,Male,25.33,12,Credit Card,Annual,2,33,No
1874,2021-12-31,58,Female,135.94,7,PayPal,Annual,3,9,No
1875,2021-04-21,82,Male,51.59,32,Debit Card,Two-year,6,29,Yes
1876,2021-07-02,76,Female,87.35,4,Debit Card,Month-to-month,5,49,Yes
1877,2022-01-28,44,Male,62.69,28,Debit Card,Two-year,1,44,No
1878,2021-05-10,70,Female,142.14,31,PayPal,Two-year,5,47,No
1879,2022-09-08,72,Male,139.04,11,Debit Card,Month-to-month,5,23,Yes
1880,2020-07-02,35,Male,39.65,19,Debit Card,Two-year,5,12,Yes
1881,2021-03-11,36,Female,40.88,6,Credit Card,Month-to-month,9,11,No
1882,2021-08-16,63,Male,66.3,9,Debit Card,Annual,2,10,Yes
1883,2021-09-18,42,Male,143.86,12,PayPal,Annual,0,47,No
1884,2022-10-31,29,Female,67.86,16,Bank Transfer,Month-to-month,3,18,No
1885,2022-10-26,50,Male,92.77,12,Credit Card,Two-year,3,26,No
1886,2021-04-23,48,Female,142.85,32,Bank Transfer,Month-to-month,10,3,Yes
1887,2020-08-18,34,Male,24.26,22,Credit Card,Annual,0,6,No
1888,2022-02-12,50,Female,84.29,6,Credit Card,Month-to-month,8,23,No
1889,2020-10-08,25,Female,33.33,34,PayPal,Annual,6,25,No
1890,2021-12-28,75,Female,40.37,35,PayPal,Annual,8,34,No
1891,2020-08-26,76,Male,59.68,10,Credit Card,Month-to-month,4,26,No
1892,2022-01-31,58,Male,89.19,35,PayPal,Two-year,3,10,No
1893,2022-08-15,35,Male,25.85,8,Credit Card,Two-year,2,29,No
1894,2020-08-21,57,Male,148.26,28,PayPal,Month-to-month,8,8,No
1895,2020-09-23,78,Female,118.94,7,Credit Card,Annual,1,8,No
1896,2022-08-26,72,Female,105.9,35,Bank Transfer,Two-year,5,27,Yes
1897,2022-01-01,40,Female,84.32,35,PayPal,Two-year,5,16,No
1898,2021-09-03,84,Male,103.68,21,Debit Card,Month-to-month,3,20,No
1899,2021-06-24,64,Female,109.78,31,PayPal,Month-to-month,0,26,No
1900,2020-02-21,78,Male,142.36,11,PayPal,Month-to-month,9,7,No
1901,2020-04-22,63,Female,36.96,23,Debit Card,Month-to-month,5,2,No
1902,2020-12-30,32,Female,25.67,23,Bank Transfer,Two-year,10,7,No
1903,2021-03-05,56,Female,72.85,30,Bank Transfer,Annual,1,6,No
1904,2022-10-15,47,Male,104.98,33,Debit Card,Two-year,0,6,Yes
1905,2020-10-06,82,Female,116.67,5,Credit Card,Two-year,4,36,No
1906,2022-11-08,53,Female,35.17,11,PayPal,Two-year,10,34,Yes
1907,2022-09-15,29,Female,78.39,16,Debit Card,Two-year,10,35,No
1908,2021-03-22,31,Female,97.65,16,Debit Card,Two-year,8,29,No
1909,2020-05-06,28,Female,95.26,2,Credit Card,Annual,0,18,Yes
1910,2022-11-04,70,Male,96.84,34,Debit Card,Annual,1,19,No
1911,2021-07-31,50,Female,92.58,4,PayPal,Annual,1,29,No
1912,2021-05-07,49,Female,74.48,33,Debit Card,Two-year,10,16,No
1913,2021-09-01,36,Female,89.69,22,PayPal,Annual,10,8,Yes
1914,2020-07-08,32,Female,109.25,24,Debit Card,Month-to-month,8,10,No
1915,2021-03-22,18,Male,32.73,28,PayPal,Month-to-month,10,23,Yes
1916,2021-07-09,36,Female,63.72,14,Debit Card,Annual,3,1,No
1917,2020-04-11,20,Male,48.81,28,Bank Transfer,Two-year,5,4,No
1918,2020-09-09,74,Male,130.5,4,Credit Card,Month-to-month,6,36,No
1919,2020-12-31,27,Male,25.6,28,Credit Card,Annual,10,39,No
1920,2020-01-31,78,Female,70.58,14,PayPal,Two-year,9,35,No
1921,2020-08-05,75,Female,64.98,22,Debit Card,Two-year,2,43,Yes
1922,2021-11-07,69,Male,83.54,16,Bank Transfer,Annual,1,18,No
1923,2021-02-07,36,Female,148.65,35,Bank Transfer,Two-year,5,12,No
1924,2022-11-27,69,Male,57.79,2,PayPal,Two-year,2,48,No
1925,2021-09-10,60,Female,34.11,22,Debit Card,Month-to-month,1,43,No
1926,2020-10-26,66,Male,48.31,13,Debit Card,Month-to-month,1,31,No
1927,2021-03-24,63,Male,139.39,36,Debit Card,Annual,0,8,No
1928,2022-02-15,58,Female,148.47,6,Bank Transfer,Annual,4,26,No
1929,2022-06-05,63,Male,55.38,16,Debit Card,Two-year,10,40,No
1930,2021-10-12,52,Male,86.59,15,Debit Card,Two-year,8,25,No
1931,2021-01-21,27,Female,85.25,33,Bank Transfer,Two-year,6,45,No
1932,2022-12-20,41,Male,67.52,23,PayPal,Two-year,2,45,No
1933,2021-03-23,20,Male,131.74,10,PayPal,Two-year,6,40,Yes
1934,2022-06-26,64,Male,85.48,16,Debit Card,Month-to-month,7,17,No
1935,2020-05-31,63,Male,78.07,36,Credit Card,Month-to-month,3,45,No
1936,2020-06-25,67,Male,144.79,24,Debit Card,Two-year,2,23,No
1937,2020-06-19,60,Female,136.29,26,PayPal,Annual,1,43,No
1938,2020-07-31,40,Female,72.31,24,Bank Transfer,Annual,0,6,No
1939,2022-03-28,58,Male,23.45,9,Credit Card,Two-year,8,8,No
1940,2022-07-18,37,Male,55.48,12,Bank Transfer,Month-to-month,3,50,Yes
1941,2020-02-04,25,Male,50.39,26,Credit Card,Annual,10,7,No
1942,2020-02-11,19,Female,49.38,16,Credit Card,Month-to-month,6,20,No
1943,2022-03-19,59,Male,58.98,24,Credit Card,Annual,0,37,No
1944,2020-10-10,63,Female,147.51,3,Debit Card,Month-to-month,4,49,No
1945,2020-03-18,41,Male,33.81,31,Credit Card,Month-to-month,0,14,Yes
1946,2020-06-25,85,Female,142.04,26,Debit Card,Two-year,1,8,No
1947,2022-04-03,34,Female,98.39,30,Bank Transfer,Two-year,5,40,No
1948,2020-03-13,67,Male,63.24,2,Credit Card,Two-year,6,20,No
1949,2021-12-01,24,Female,29.64,27,Bank Transfer,Two-year,2,32,Yes
1950,2021-09-16,46,Female,37.45,22,Debit Card,Two-year,3,31,No
1951,2020-02-06,65,Male,119.37,17,Debit Card,Annual,6,1,No
1952,2021-10-20,26,Female,83.97,8,Bank Transfer,Month-to-month,7,22,No
1953,2022-11-07,71,Male,25.3,2,Debit Card,Two-year,3,43,Yes
1954,2020-09-06,50,Male,35.73,27,Debit Card,Annual,6,9,No
1955,2020-10-28,65,Male,63.56,26,PayPal,Two-year,3,6,No
1956,2021-04-10,26,Female,149.38,33,Bank Transfer,Month-to-month,2,8,No
1957,2022-06-11,67,Male,113.48,24,Debit Card,Two-year,5,4,No
1958,2020-03-05,75,Male,103.96,5,PayPal,Annual,3,49,Yes
1959,2020-04-04,61,Female,127.61,26,Credit Card,Month-to-month,6,29,No
1960,2021-02-21,82,Male,142.86,32,Credit Card,Month-to-month,0,37,No
1961,2022-11-15,71,Male,52.7,9,Credit Card,Month-to-month,3,14,Yes
1962,2020-10-21,18,Female,117.43,4,Bank Transfer,Month-to-month,0,18,No
1963,2022-11-29,85,Female,30.56,8,Debit Card,Two-year,9,35,No
1964,2020-10-28,61,Female,121.7,12,Bank Transfer,Two-year,3,2,No
1965,2021-12-09,43,Male,57.19,28,Debit Card,Two-year,5,39,No
1966,2022-10-01,60,Male,70.09,10,PayPal,Month-to-month,5,1,No
1967,2021-02-02,80,Male,138.41,4,Debit Card,Annual,3,9,No
1968,2021-10-18,59,Female,71.66,16,Credit Card,Annual,8,42,No
1969,2022-03-26,67,Female,47.01,7,Debit Card,Month-to-month,6,47,No
1970,2021-11-15,59,Male,145.71,1,Bank Transfer,Annual,4,33,No
1971,2022-08-07,82,Male,146.77,10,PayPal,Month-to-month,0,22,Yes
1972,2022-07-12,23,Female,50.14,15,Credit Card,Month-to-month,1,44,No
1973,2021-01-11,57,Female,75.93,11,Bank Transfer,Month-to-month,4,9,No
1974,2022-10-27,73,Female,88.94,20,Bank Transfer,Two-year,10,32,No
1975,2022-02-21,19,Female,128.64,15,Credit Card,Month-to-month,6,35,No
1976,2021-05-04,40,Female,55.45,13,Bank Transfer,Month-to-month,4,46,Yes
1977,2022-12-26,85,Female,82.96,7,Bank Transfer,Annual,7,48,No
1978,2022-10-04,49,Male,134.8,8,Debit Card,Two-year,7,4,Yes
1979,2020-12-19,27,Female,131.31,14,Bank Transfer,Two-year,6,29,No
1980,2022-11-19,38,Female,104.95,15,PayPal,Annual,1,33,No
1981,2021-02-02,38,Female,80.63,20,Debit Card,Month-to-month,2,14,No
1982,2020-06-12,78,Male,25.19,8,Bank Transfer,Month-to-month,0,11,Yes
1983,2021-02-06,29,Male,136.1,31,Credit Card,Annual,7,27,No
1984,2020-09-30,22,Male,140.65,21,PayPal,Month-to-month,9,49,No
1985,2022-10-25,55,Male,24.21,18,Credit Card,Annual,3,47,No
1986,2022-05-26,55,Male,63.54,31,PayPal,Two-year,2,39,Yes
1987,2021-04-26,63,Female,123.65,15,PayPal,Two-year,5,20,No
1988,2022-11-11,42,Male,131.21,22,Debit Card,Annual,1,14,Yes
1989,2022-09-14,67,Male,36.97,15,Credit Card,Month-to-month,8,19,No
1990,2021-05-28,62,Female,140.63,31,Bank Transfer,Month-to-month,7,24,Yes
1991,2022-06-24,42,Female,116.61,4,Bank Transfer,Annual,9,49,No
1992,2021-09-30,81,Male,118.79,26,PayPal,Annual,0,11,No
1993,2021-04-18,79,Female,31.99,23,Debit Card,Month-to-month,0,29,No
1994,2021-08-27,40,Male,115.86,24,Debit Card,Month-to-month,5,5,Yes
1995,2020-04-16,25,Male,63.73,22,Credit Card,Annual,5,40,Yes
1996,2022-02-05,31,Female,68.08,18,Debit Card,Two-year,1,41,No
1997,2020-12-24,39,Male,38.48,15,Debit Card,Annual,6,14,No
1998,2021-07-28,56,Male,145.59,23,Credit Card,Annual,10,28,No
1999,2022-06-09,71,Female,44.19,25,Credit Card,Month-to-month,2,33,No
2000,2021-05-08,32,Male,148.21,3,Bank Transfer,Two-year,9,26,No
